Number,Domain,Datastructure,Looked at?,Algorithm Description,Algorithm Name,Year,Paper/Reference Link,Original paper?,Comments/Distinguishing Features,Wikipedia article namespace (if it exists and isn't in an earlier row),Authors,Constants,Constants Reference,Space,Space Class,Space Reference,Space Units,Model of Computation,Parameters,Prefered Parameter,Build (Time),Build Runtime Class,"Build Notes (constants, amortized?, randomized?, etc.)",Build Time Reference,Insert (Time),Insert Runtime Class,"Insert Notes (constants, amortized?, randomized?, etc.)",Insert Time Reference,Delete (Time),Delete Runtime Class,"Delete Notes (constants, amortized?, randomized?, etc.)",Delete Time Reference,Find (Time),Find Runtime Class,"Find Notes (constants, amortized?, randomized?, etc.)",Find Reference,Successor/Predecessor (Time),Successor/Predecessor Runtime Class,"Successor/Predecessor Notes (constants, amortized?, randomized?, etc.)",Successor/Predecessor Time Reference,Union (Time),Union Runtime Class,"Union Notes (constants, amortized?, randomized?, etc.)",Union Reference,Min/Max (Time),Min/Max Runtime Class,"Min/Max Notes (constants, amortized?, randomized?, etc.)",Max Reference,Increase-Key/Update (Time),Increase-Key/Update Runtime Class,"Increase-Key/Update Notes (constants, amortized?, randomized?, etc.)",Increase-Key/Update Reference,Push (Time),Push Runtime Class,"Push Notes (constants, amortized?, randomized?, etc.)",Push Reference,Pop Most Recent (Time),Pop Most Recent Runtime Class,"Pop Most Recent Notes (constants, amortized?, randomized?, etc.)",Pop Most Recent Reference,Pop Oldest (Time),Pop Oldest Runtime Class,"Pop Oldest Notes (constants, amortized?, randomized?, etc.)",Pop Oldest Reference,Nearest Neighbor (Time),Nearest Neighbor Runtime Class,"Nearest Neighbor Notes (constants, amortized?, randomized?, etc.)",Nearest Neighbor Reference,Range Search (Time),Range Search Runtime Class,"Range Search Notes (constants, amortized?, randomized?, etc.)",Range Search Reference,Query (Time),Query Runtime Class,"Query Notes (constants, amortized?, randomized?, etc.)",Query Reference
,"Orthogonal Range Search, Static",Range Tree w/ Fractional Cascading,1,,,1986,https://www.cs.princeton.edu/~chazelle/pubs/FractionalCascading2.pdf,yes,,,"Chazelle, Guibas",,,O(n (lg n)^d),8,https://courses.csail.mit.edu/6.851/spring21/lectures/L03.pdf,words,Word RAM,"n: number of objects
d: dimension of space",n,O(n (lg n)^(d+1))?,8,(3-d case in reference),https://www.cs.princeton.edu/~chazelle/pubs/FractionalCascading2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-2)) + s)",4,s denotes the number of pairs enumerated,https://courses.csail.mit.edu/6.851/spring21/lectures/L03.pdf,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,1986,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4568068,yes,,,Chazelle,,,"O(n (lg n)^(max(d-1, 1))/(lg lg n))",8,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4568068,words,Word RAM,"n: number of objects
d: dimension of space",n,"O(n (lg n)^(max(d-1, 1))/(lg lg n))?",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-1)) + s)",4,s denotes the number of pairs enumerated,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4568068,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,1992,https://dl.acm.org/doi/pdf/10.5555/139404.139466,yes,,,Willard,,,"O(n (lg n)^(max(d-1, 1))/(lg lg n))",8,https://dl.acm.org/doi/pdf/10.5555/139404.139466,words,Word RAM,"n: number of objects
d: dimension of space",n,"O(n (lg n)^(max(d-1, 1))/(lg lg n))?",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-1))/(lg lg n) + s)",4,s denotes the number of pairs enumerated,https://dl.acm.org/doi/pdf/10.5555/139404.139466,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,1988,https://www.sciencedirect.com/science/article/pii/0196677488900417,yes,,,Overmars,,,O(n (lg n)^(d-1)),8,https://www.sciencedirect.com/science/article/pii/0196677488900417,words,Word RAM,"n: number of objects
d: dimension of space
(U = n)",n,O(n (lg n)^(d-1))?,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-2)) * (lg lg n) + s)",4,s denotes the number of pairs enumerated. d = 2 case in paper,https://www.sciencedirect.com/science/article/pii/0196677488900417,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,1995,https://dl.acm.org/doi/pdf/10.5555/313651.313769,yes,,,"Subramanian, Ramaswamy",,,O(n (lg n)^(d-1)),8,https://cs.au.dk/~gerth/papers/alcomft-tr-01-35.pdf,words,Word RAM,"n: number of objects
d: dimension of space
(U = n)",n,O(n (lg n)^(d-1))?,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-2)) * (lg** n) + s)",4,s denotes the number of pairs enumerated. d = 3 case in paper,https://cs.au.dk/~gerth/papers/alcomft-tr-01-35.pdf,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,1997,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0eec6f43f4f492a2ad141d5ef4a3a0d00f8abe24,yes,,,"Bozanis, Kitsios, Makris, Tsakalidis",,,O(n (lg n)^d),8,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0eec6f43f4f492a2ad141d5ef4a3a0d00f8abe24,words,Word RAM,"n: number of objects
d: dimension of space",n,O(n (lg n)^d),8,,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0eec6f43f4f492a2ad141d5ef4a3a0d00f8abe24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-1)) + s)",4,s denotes the number of pairs enumerated,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0eec6f43f4f492a2ad141d5ef4a3a0d00f8abe24,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,1988,https://www.cs.princeton.edu/~chazelle/pubs/FunctionalDataStructures.pdf,yes,,,Chazelle,,,"O(n (lg n)^(max(d-2, 0)+eps))",8,https://www.cs.princeton.edu/~chazelle/pubs/FunctionalDataStructures.pdf,words,Word RAM,"n: number of objects
d: dimension of space",n,"O(n (lg n)^(max(d-2, 0)+eps))?",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)^(max(1, d-2)) + s)",4,s denotes the number of pairs enumerated. d = 2 case in paper,https://www.cs.princeton.edu/~chazelle/pubs/FunctionalDataStructures.pdf,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,2000,https://cs.au.dk/~gerth/papers/alcomft-tr-01-35.pdf,yes,,,"Alstrup, Brodal, Rauhe",,,"O(n (lg n)^(max(d-2, 0)+eps))",8,https://cs.au.dk/~gerth/papers/alcomft-tr-01-35.pdf,words,Word RAM,"n: number of objects
d: dimension of space",n,"O(n (lg n)^(max(d-2, 0)+eps))?",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n)*((lg n)/(lg lg n))^(max(0, d-3)) + s)",4,s denotes the number of pairs enumerated,https://cs.au.dk/~gerth/papers/alcomft-tr-01-35.pdf,,,,
,"Orthogonal Range Search, Static",Range Tree,1,,,2012,https://users-cs.au.dk/larsen/papers/4ddom.pdf,yes,,,"Afshani, Arge, Larsen",,,O(n ((lg n)/(lg lg n))^d),8,https://users-cs.au.dk/larsen/papers/4ddom.pdf,words,Word RAM,"n: number of objects
d: dimension of space",n,O(n ((lg n)/(lg lg n))^d)?,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O((lg n) * ((lg n)/(lg lg n))^(max(0, d-4 + 1/(d-2))) + s)",4,s denotes the number of pairs enumerated,https://users-cs.au.dk/larsen/papers/4ddom.pdf,,,,
,Kinetic Data Structure,Kinetic BST,0.001,,,?,?,,,,,,,O(n),6,https://courses.csail.mit.edu/6.851/spring21/lectures/L04.pdf,words,Word RAM,n: number of objects,n,O(n lg n)?,7,,,O(lg n)?,3,,,O(lg n)?,3,,,O(lg n)?,3,,,O(lg n)?,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n + k lg n)?,6,"""advance by time t"" query; k denotes the number of ""events"" (i.e. when two objects swap places)",
,Kinetic Data Structure,Kinetic Heap,0.001,,,2003,https://dl.acm.org/doi/abs/10.1016/S0020-0190%2802%2900366-6,yes?,,,"da Fonseca, de Figueiredo",,,O(n),6,https://courses.csail.mit.edu/6.851/spring21/lectures/L04.pdf,words,Word RAM,n: number of objects,n,O(n lg n)?,7,,,O(lg n)?,3,,,O(lg n)?,3,min only,,,,,,,,,,,,,,O(lg n)?,3,min only,,,,,,,,,,,,,,,,,,,,,,,,,,O(n + k lg n)?,6,"""advance by time t"" query; k denotes the number of ""events"" (i.e. when two objects swap places)",
,Spatial Data Structure,"Binary Space Partitioning (BSP) Tree, 2-D",1,,,1969,https://books.google.com/books?id=0mtk5MdXJhEC,yes?,,Binary_space_partitioning,"Schumacker, Brand, Gilliland, Sharp",,,O(n lg n),7,http://courses.csail.mit.edu/6.856/21/Notes/n1-intro.html,words,Word RAM,n: number of lines,n,O(n lg n),7,,http://courses.csail.mit.edu/6.856/21/Notes/n1-intro.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n lg n),7,Traversal/Rendering of Lines,https://en.wikipedia.org/wiki/Binary_space_partitioning
,Spatial Data Structure,Segment Tree,1,,,1977,[Solutions to Klee’s rectangle problems],yes,,Segment_tree,Bentley,,,O(n lg n),7,https://link.springer.com/book/10.1007/978-3-540-77974-2,words,Word RAM,n: number of intervals,n,O(n lg n),7,,https://link.springer.com/book/10.1007/978-3-540-77974-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(k + lg n),3,"""stabbing"" query (return all intervals containing point); k denotes number of reported intervals",https://link.springer.com/book/10.1007/978-3-540-77974-2
,Spatial Data Structure,Region Quadtree,1,,,?,?,,,,,,,O(d^2)?,6,,words,Word RAM,"n: number of points
d: dimension of image, in pixels (assume image is square)",d,O(d^2),6,,,O(lg d),3,,,O(lg d),3,,,O(lg d),3,,,,,,,O(d^2)?,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial Data Structure,Edge Quadtree,0.001,,,1981,https://www.sciencedirect.com/science/article/pii/0146664X81900022?via%3Dihub,yes,,,Shneier,,,O(d^2)?,6,,words,Word RAM,"d: dimension of image, in pixels (assume image is square)",d,O(d^2),6,,,O(lg d)?,3,,,O(lg d)?,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(lg d)?,3,Finds which polygon a point is in,
,Spatial Data Structure,PM (Polygonal Map) Quadtree,0.001,,,1985,https://dl.acm.org/doi/abs/10.1145/282957.282966,yes,,,"Samet, Webber",,,O(d^2)?,6,,words,Word RAM,"d: dimension of image, in pixels (assume image is square)",d,O(d^2),6,,,O(lg d)?,3,,,O(lg d)?,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(lg d)?,3,Finds which polygon a point is in,
,Spatial Data Structure,Compressed Quadtree,1,,,,https://www.cs.cmu.edu/afs/cs/user/glmiller/public/computational-geometry/15-852-F12/Handouts/Har-Peled-Chap2.pdf,no?,,,,,,O(n),6,,words,Word RAM,n: number of points,n,O(n lg n),7,,https://www.cs.cmu.edu/afs/cs/user/glmiller/public/computational-geometry/15-852-F12/Handouts/Har-Peled-Chap2.pdf,O(lg n),3,,https://www.cs.cmu.edu/afs/cs/user/glmiller/public/computational-geometry/15-852-F12/Handouts/Har-Peled-Chap2.pdf,O(lg n),3,,https://www.cs.cmu.edu/afs/cs/user/glmiller/public/computational-geometry/15-852-F12/Handouts/Har-Peled-Chap2.pdf,O(lg n),3,,https://www.cs.cmu.edu/afs/cs/user/glmiller/public/computational-geometry/15-852-F12/Handouts/Har-Peled-Chap2.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial Data Structure,UB-tree,1,,,1997,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,yes,,UB-tree,Bayer,,,O(n),6,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,words,Word RAM,n: number of points/elements,n,O(n lg n)?,7,Based on insert runtime,,O(lg n),3,,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,O(lg n),3,,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,O(lg n),3,,https://link.springer.com/chapter/10.1007/3-540-63343-X_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(n)??,6,,http://www.scholarpedia.org/article/B-tree_and_UB-tree,,,,
,Spatial Data Structure,BIH (Bounding Interval Hierarchy) Tree,0.001,,,2002,https://web.archive.org/web/20070824140818/http://zach.in.tu-clausthal.de/papers/vrst02_boxtree.pdf,yes?,,Bounding_interval_hierarchy,Zachmann,,,O(n)?,6,,words,Word RAM,n: number of objects,n,O(n lg n)?,7,,,O(lg n)?,3,,,O(lg n)?,3,,,O(lg n)?,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial Data Structure,BVH (Bounding Volume Hierarchy) Tree,0.001,,,?,?,,,Bounding_volume_hierarchy,,,,O(n)?,6,,words,Word RAM,n: number of objects,n,O(n lg n)?,7,,,O(lg n)?,3,,,O(lg n)?,3,,,O(lg n)?,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"String Search, Online",Suffix Tree,1,,,1973,https://ieeexplore.ieee.org/document/4569722,yes,,Suffix_tree,Weiner,,,O(n),6,https://people.cs.rutgers.edu/~farach/pubs/Suffix.pdf,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n),6,,https://people.cs.rutgers.edu/~farach/pubs/Suffix.pdf,,,,,,,,,O(P + k),6,k denotes the number of occurrences of the pattern,https://courses.csail.mit.edu/6.851/spring21/lectures/L16.pdf,,,,,,,,,,,,,,,,,O(1),1,amortized,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,,,,
,String Search,Suffix Array,1,,,1990,https://dl.acm.org/doi/10.5555/320176.320218,yes,,Suffix_array,"Manber, Myers",,,O(n),6,https://link.springer.com/chapter/10.1007/978-3-030-00479-8_22,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n),6,,https://link.springer.com/chapter/10.1007/978-3-030-00479-8_22,,,,,,,,,O(P + lg n),6,,https://courses.csail.mit.edu/6.851/spring21/lectures/L16.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,String Search,Compressed Suffix Array,1,,,?,?,,,Compressed_suffix_array,,,,O(nH_k(T)),6,https://en.wikipedia.org/wiki/Compressed_suffix_array,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n),6,,https://en.wikipedia.org/wiki/Compressed_suffix_array,,,,,,,,,O(P + lg n),6,,https://en.wikipedia.org/wiki/Compressed_suffix_array,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,String Search,Suffix Tray,1,,,2006,https://link.springer.com/chapter/10.1007/11786986_32,yes,,,"Cole, Kopelowitz, Lewenstein",,,O(n),6,https://link.springer.com/chapter/10.1007/11786986_32,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n)?,6,based on suffix tree and suffix array runtimes,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,O(P + lg sigma),6,,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"String Search, Online",Suffix Trist,1,,,2006,https://link.springer.com/chapter/10.1007/11786986_32,yes,,,"Cole, Kopelowitz, Lewenstein",,,O(n),6,https://link.springer.com/chapter/10.1007/11786986_32,words,Word RAM,"n: length of text
P: length of pattern
Sigma: size of alphabet",n,O(n lg Sigma)?,6,based on insert runtime,,,,,,,,,,O(P + lg sigma),6,,https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,O(lg Sigma)?,1,amortized (and based on suffix tree runtime),https://link.springer.com/chapter/10.1007/11786986_32,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Bloom Filter,1970,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.641.9096,yes,,Bloom_filter,Bloom,,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Error probability is ~(1-e^(-kn/m))^k,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Blocked Bloom Filter,2007,https://link.springer.com/content/pdf/10.1007/978-3-540-72845-0_9?pdf=chapter%20toc,yes,,,"Putze, Sanders, Singler",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Space-Efficient Bloom Filter,2007,https://link.springer.com/content/pdf/10.1007/978-3-540-72845-0_9?pdf=chapter%20toc,yes,,,"Putze, Sanders, Singler",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Scalable Bloom Filter,2007,https://gsd.di.uminho.pt/members/cbm/ps/dbloom.pdf,yes,"Is scalable (dynamic set), can be parallelized",,"Almeida, Baquero, Preguica, Hutchison",,,O(ml),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in standard Bloom filter
k: number of hash functions
l: number of standard Bloom filters",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(kl),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,BloomStore,2012,https://ieeexplore.ieee.org/document/6232390,yes,"Is scalable (for storage), can be parallelized",,"Lu, Nam, Du",,,O(mx),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in standard Bloom filter
k: number of hash functions
x: number of pages of KV pairs written to flash",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(xk),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Spatial Bloom Filter,2014,https://eprint.iacr.org/2014/531.pdf,yes,For spatial data,,"Palmieri, Calderoni, Maio",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Layered Bloom Filter,2010,https://ieeexplore.ieee.org/document/5578947,yes,For URLs,,"Zhiwang, Jungang, Jian",,,O(mL),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter for one layer
k: number of hash functions
L: number of layers",n,O(nkL),6,Assumes evaluation of hash function is constant-time,,O(kL),1,Assumes evaluation of hash function is constant-time,,,,,,O(kL),1,Assumes evaluation of hash function is constant-time. Works with good probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,"""Less Hash""/""Parallel Partitioned"" Bloom Filter",2006,https://www.eecs.harvard.edu/~michaelm/postscripts/rsa2008.pdf,yes,Uses only two hashes,,"Kirsch, Mitzenmacher",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,One-hashing Bloom Filter,2015,https://ieeexplore.ieee.org/abstract/document/7404748,yes,Uses only one hash,,"Lu, Yang, Wang, Dai, Jin, Song, Liu",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Compressed Bloom Filter,2002,https://www.eecs.harvard.edu/~michaelm/NEWWORK/postscripts/cbf2.pdf,yes,Optimizes transmission overhead,,Mitzenmacher,,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Compacted Bloom Filter,2016,https://ieeexplore.ieee.org/document/7809719,yes,Optimizes transmission overhead. Has false negatives,,"Mosharraf, Jayasumana, Ray",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Bloom-1,2014,https://ieeexplore.ieee.org/abstract/document/6464259,yes,Fast (O(1)) memory access time,,"Qiao, Li, Chen",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,OMASS,2016,https://ieeexplore.ieee.org/abstract/document/7420738,yes,Can be parallelized. Has fast (O(1)) memory access time,,"Mitzenmacher, Reviriego, Pontarelli",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Forest-Structured Bloom Filter,2011,https://ieeexplore.ieee.org/document/5937232,yes,Is scalable. Can be parallelized. Used for storage,,"Lu, Debnath, Du",,,O(ml),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in standard Bloom filter
k: number of hash functions per sub-BF
l: number of levels",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(kl),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Distributed and Load-Balanced Bloom Filter,2009,https://ieeexplore.ieee.org/document/5062180,yes,Can be parallelized. Used for networking,,"Song, Hao, Kodialam, Lakshman",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of sub-BFs",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Ultra-fast Bloom Filter,2017,https://ieeexplore.ieee.org/document/7969125,yes,Can be parallelized. Suitable for implementation(?),,"Lu, Wan, Li, Zhang, Dai, Wang, Zhang, Liu",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Approximate Membership Query Filter (without delete),Bloom Filter,1,,Energy-Efficient Bloom Filter,2012,https://ieeexplore.ieee.org/document/6364449,yes,Designed to save energy. Used in networking,,"Zhou, Song, Wang",,,O(m),5.99,,bits,Word RAM,"n: number of elements
m: number of bits in filter
k: number of hash functions",n,O(nk),6,Assumes evaluation of hash function is constant-time,,O(k),1,Assumes evaluation of hash function is constant-time,https://arxiv.org/pdf/1804.04777.pdf,,,,,O(k),1,Assumes evaluation of hash function is constant-time. Works with good probability,https://arxiv.org/pdf/1804.04777.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
