,Old Family #,Family Name,Looked at?,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,Unnamed: 12,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
284,28.0,Maximum Cardinality Matching,1.0,General Graph MCM,292.0,,,1,1,O(V^{2.376}),,,"[https://ieeexplore.ieee.org/document/1366244 Mucha, Sankowski (general) (2004)]","Mucha, Sankowski (general)",2004,https://ieeexplore.ieee.org/document/1366244,,,,0.0,0,5.376,V: 5.376,O(V^{2.376}),"V: number of vertices
E: number of edges",V,,,Word RAM,words,5,V: 5,O(V^2)??,Algorithm uses/manipulates constant number of matrices and graphs?,1.0,0.0,,1,Monte Carlo,0,,0,0,,0,0,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,,,,,,,,,,,4,,,Combinatorics
285,28.0,Maximum Cardinality Matching,2.0,Planar Bipartite Graph Perfect Matching,293.0,,,1,1,O(V^{(4/3)} logV),,,[http://theory.stanford.edu/~virgi/cs267/papers/planar-sssp.pdf Klein (section 5) (1997)],Klein (section 5),1997,http://theory.stanford.edu/~virgi/cs267/papers/planar-sssp.pdf,,,,1.0,0,4.33,V: 4.33,O(V^{(4/3)} logV),"V: number of vertices
E: number of edges",V,,,Word RAM,words,4.33,V: 4.33,O(V^{(4/3)})?,"Considers and operates on a graph partition (which still takes up $O(E)=O(V)$ space), and computes shortest-path distances within each graph partition, the total of which requires $O(V^{(4/3)})$ space",1.0,0.0,,0,,0,,0,0,,0,0,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,,34851.25256,7.173343327,0.04923135134,719145396.2,347.6348473,0.1533964681,10727244188189,23305.14675,0.2779775233,4,,,Combinatorics
286,29.0,Key Exchange,1.0,Key Exchange,294.0,,,1,1,O(mult(n)*n) where mult(n) is running time on n-bit multiplication,"Not sure if ""average case"" distribution makes sense here",(none),[https://ieeexplore.ieee.org/document/1055638 Diffie–Hellman key exchange (1978)],Diffie–Hellman key exchange,1978,https://ieeexplore.ieee.org/document/1055638,2,1.0,https://dl.acm.org/doi/10.1145/359460.359473,1.0,0,7,n: 7,O(mult(n)*n) where mult(n) is running time on n-bit multiplication,"n: maximum size of numbers (prime, base, keys), in bits",n,,,Word RAM?,bits,3,n: 3,O(n),Each party only keeps track of a constant number of n-bit integers,1.0,0.0,,0,,0,,0,0,,0,0,,"Key exchange (also key establishment) is a method in cryptography by which cryptographic keys are exchanged between two parties, allowing use of a cryptographic algorithm.",,,,,,,,,,62500000000.0,1,,6.25E+22,1,,6.25E+34,1,,2,,,Cryptography
287,29.0,Key Exchange,1.0,Key Exchange,295.0,,,1,1,O(mult(n)*n^2)? where mult(n) is running time on n-bit multiplication,^see above,(none),[https://csrc.nist.gov/publications/detail/sp/800-56a/revised/archive/2007-03-14 Elliptic-curve Diffie-Hellman (ECDH) (2006)],Elliptic-curve Diffie-Hellman (ECDH),2006,https://csrc.nist.gov/publications/detail/sp/800-56a/revised/archive/2007-03-14,2,1.0,,0.0,0,7,n: 7,O(mult(n)*n^2)? where mult(n) is running time on n-bit multiplication,"n: maximum size of numbers (prime, parameters, keys), in bits",n,,,Word RAM?,bits,3,n: 3,O(n),Each party only keeps track of a constant number of n-bit integers,1.0,0.0,,0,,0,,0,0,,0,0,,"Key exchange (also key establishment) is a method in cryptography by which cryptographic keys are exchanged between two parties, allowing use of a cryptographic algorithm.",,,,,,,,,,125000000.0,500,,1.25E+17,500000,,1.25E+26,500000000,,2,,,Cryptography
288,30.0,Mutual Exclusion,1.0,,297.0,,,1,1,O(n),^see above,(none),[https://zoo.cs.yale.edu/classes/cs323/doc/Peterson.pdf Peterson's algorithm (1981)],Peterson's algorithm,1981,https://zoo.cs.yale.edu/classes/cs323/doc/Peterson.pdf,,,,0.0,0,3,n: 3,O(n),n: number of processes,n,,,,communication variables?,3,n: 3,$O(n)$ total,"see original paper (""requires $2n-1$ shared variables of size $n$"")",0.0,1.0,,0,,0,,0,0,,0,0,,"mutual exclusion is a property of concurrency control; which is instituted
 for the purpose of preventing race conditions. ",,,,,,,,,,1000.0,1,,,,,,,,6,,,Operating Systems
289,30.0,Mutual Exclusion,1.0,,303.0,,,1,1,O(logn),^see above,(none),[https://www.sciencedirect.com/science/article/abs/pii/S0743731596900416 Naimi-Trehel's algorithm (1996)],Naimi-Trehel's algorithm,1996,https://www.sciencedirect.com/science/article/abs/pii/S0743731596900416,,,,0.0,0,2,n: 2,O(\log n),n: number of processes,n,,,,communication variables?,3,n: 3,"$O(1)$ per process, $O(n)$ total?",Each process keeps track of a constant number of variables (see algorithm description),1.0,0.0,,0,,0,,0,0,,0,0,,"mutual exclusion is a property of concurrency control; which is instituted
 for the purpose of preventing race conditions. ",,,,,,,,,,9.965,100.3512293,,,,,,,,6,,,Operating Systems
290,30.0,Mutual Exclusion,1.0,,305.0,,,1,1,O(logn),^see above,(none),[https://ieeexplore.ieee.org/document/113817 Chan-Singhal-Liu (1990)],Chan-Singhal-Liu,1990,https://ieeexplore.ieee.org/document/113817,,,,0.0,0,2,n: 2,O(\log n),n: number of processes,n,,,,communication variables?,3,n: 3,"$O(1)$ per process, $O(n)$ total?",Each process seems to keep track of a constant number of variables (see algorithm description),1.0,0.0,,0,,0,,0,0,,0,0,,"mutual exclusion is a property of concurrency control; which is instituted
 for the purpose of preventing race conditions. ",,,,,,,,,,9.965,100.3512293,0.3338136837,19.93156857,50171.66594,0.966883593,29.89735285,33447777.3,1.953064644,6,,,Operating Systems
291,31.0,SDD Systems Solvers,2.0,Exact Laplacian Solver,319.0,Use Gaussian elimination to compute the inverse of the Laplacian to solve for x,,1,1,O(n^3),,,[- Gaussian Elimination (-150)],Gaussian Elimination,-150,-,1,1.0,,1.0,1->3,4.5,"n: 6,
n^2: 4.5",O(n^3),n: dimension of the matrix,n^2,,,Word RAM,words,3,"n: 5,
n^2: 3",O(n^2),Derived: Storing the inverse of the Laplacian,1.0,0.0,,0,,0,,0,0,,0,0,https://pdfs.semanticscholar.org/e31c/0ce119f452e1804461c375f9814a6050519b.pdf,"In mathematics, a square matrix is said to be diagonally dominant if, for every row of the matrix, the magnitude of the diagonal entry in a row is larger than or equal to the sum of the magnitudes of all the other (non-diagonal) entries in that row.",,,,,,,,,,1000000000.0,Inf,,1E+18,Inf,,1E+27,Inf,,1,,,Numerical Analysis
292,31.0,SDD Systems Solvers,2.0,Exact Laplacian Solver,320.0,Explicitly calculating the inverse of the Laplacian to solve for x,,1,1,O(n!),,,[- Naive Implementation (1940)],Naive Implementation,1940,-,1,1.0,,1.0,0,8,"n: 8,
n^2: 8",O(n!),n: dimension of matrix,n^2,,,Word RAM,Word RAM,3,"n: 5,
n^2: 3",O(n^2),Derived: The Leibniz formula for the determinant of the Laplacian can be computed with constant space. The adjugate matrix of the Laplacian takes $n^2$ space.,1.0,0.0,,0,,0,,0,0,,0,0,,"In mathematics, a square matrix is said to be diagonally dominant if, for every row of the matrix, the magnitude of the diagonal entry in a row is larger than or equal to the sum of the magnitudes of all the other (non-diagonal) entries in that row.",,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,,,Numerical Analysis
293,32.0,Cycle Detection,1.0,,321.0,,,1,1,O((\lambda + \mu) t_f),"S = {0, ..., N-1}
F = {f | f: S -> S}
f chosen randomly from the N^N functions in F
",,[http://pds7.egloos.com/pds/200801/07/29/p636-floyd.pdf Floyd's tortoise and hare algorithm (1967)],Floyd's tortoise and hare algorithm,1967,http://pds7.egloos.com/pds/200801/07/29/p636-floyd.pdf,3,0.0,https://www.semanticscholar.org/paper/The-Complexity-of-Finding-Cycles-in-Periodic-Sedgewick-Szymanski/8f1e5d92733380112a44630d0561611121c3228d,1.0,0,3,"\lambda: 3,
\mu: 3,
t_f: 3",O((\lambda + \mu) t_f),"t_f: time to perform one evaluation of f
\mu: the starting index of the cycle
\lambda: the period of the cycle",\mu,,,,Pointer algo,1,\mu: 1,O(1),Algorithmic Cryptanalysis,0.0,0.0,,0,,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Cycle_detection,"cycle detection or cycle finding is the algorithmic problem of finding a cycle
 in a sequence of iterated function values.",,,,,,,,,,1000.0,1,,1000000,1,,1000000000,1,,6,,,Combinatorics
294,32.0,Cycle Detection,1.0,,322.0,,,1,1,O((\lambda + \mu) t_f),,,[https://maths-people.anu.edu.au/~brent/pd/rpb005.pdf Brent's algorithm (1973)],Brent's algorithm,1973,https://maths-people.anu.edu.au/~brent/pd/rpb005.pdf,,,,0.0,0,3,"\lambda: 3,
\mu: 3,
t_f: 3",O((\lambda + \mu) t_f),"t_f: time to perform one evaluation of f
\mu: the starting index of the cycle
\lambda: the period of the cycle",\mu,,,,Pointer algo,1,\mu: 1,O(1),Algorithmic Cryptanalysis,0.0,0.0,,0,,0,,0,0,,0,0,,"cycle detection or cycle finding is the algorithmic problem of finding a cycle
 in a sequence of iterated function values.",,,,,,,,,,1000.0,,,,,,,,,6,,,Combinatorics
295,32.0,Cycle Detection,1.0,,323.0,,,1,1,O((\lambda + \mu) log(\lambda + \mu) t_f),,,[https://www.inwap.com/pdp10/hbaker/hakmem/flows.html#item132 Gosper's algorithm (1978)],Gosper's algorithm,1978,https://www.inwap.com/pdp10/hbaker/hakmem/flows.html#item132,,,,0.0,0,4,"\lambda: 4,
\mu: 4,
t_f: 3",O((\lambda + \mu) log(\lambda + \mu) t_f),"t_f: time to perform one evaluation of f
\mu: the starting index of the cycle
\lambda: the period of the cycle",\mu,,,,,2,"\mu: 2,
\lambda: 2",\Theta(log(\mu + \lambda)),https://en.wikipedia.org/wiki/Cycle_detection#Gosper's_algorithm,0.0,0.0,,0,,0,,0,0,,0,0,,"cycle detection or cycle finding is the algorithmic problem of finding a cycle
 in a sequence of iterated function values.",,,,,,,,,,1000.0,,,,,,,,,6,,,Combinatorics
296,33.0,Generating Random Permutations,2.0,General Permutations,326.0,,,1,1,O(n^2),From randomness in the algorithm itself,(none),[https://www.worldcat.org/title/statistical-tables-for-biological-agricultural-and-medical-research/oclc/14222135 Fisher–Yates/Knuth shuffle (1938)],Fisher–Yates/Knuth shuffle,1938,https://www.worldcat.org/title/statistical-tables-for-biological-agricultural-and-medical-research/oclc/14222135,,,,0.0,0,5,n: 5,O(n^2),n: number of elements,n,,,Word RAM,words,3,n: 3,O(n),Need to keep track of which elements have been struck out already,1.0,0.0,,1,??,0,,0,0,,0,0,https://digital.library.adelaide.edu.au/dspace/handle/2440/10701,Generating random permutation of an input string.,,,,,,,,,,1000.0,,,,,,,,,6,,,Numerical Analysis
297,33.0,Generating Random Permutations,2.0,General Permutations,327.0,,,1,1,O(n),^see above,(none),[https://dl.acm.org/doi/10.1145/364520.364540 Durstenfeld's Algorithm 235 (1964)],Durstenfeld's Algorithm 235,1964,https://dl.acm.org/doi/10.1145/364520.364540,,,,0.0,0,3,n: 3,O(n),n: number of elements,n,,,Word RAM,words,1,n: 1,O(1),Essentially in-situ,1.0,0.0,,1,??,0,,0,0,,0,0,,Generating random permutation of an input string.,,,,1.0,0.3335214322,1.0,0.77827941,1.0,1.371373706,1000.0,,,,,,,,,6,,,Numerical Analysis
298,33.0,Generating Random Permutations,2.0,General Permutations,328.0,,,1,1,O(n),^see above,(none),[- Radix sorting method (1887)],Radix sorting method,1887,-,4,1.0,https://www.geeksforgeeks.org/radix-sort/,1.0,0,3,n: 3,O(n),n: number of elements,n,,,Word RAM,words,3,n: 3,O(n),"Need to keep track of randomly generated numbers, but otherwise see radix sort",1.0,0.0,,1,??,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Radix_sort,Generating random permutation of an input string.,,,,1000.0,,1000000.0,,1000000000.0,,1000.0,1,,1000000,1,,1000000000,1,,6,,,Numerical Analysis
299,33.0,Generating Random Permutations,2.0,Cyclic Permutations,329.0,,,1,1,O(n),^see above,(none),[https://www.sciencedirect.com/science/article/abs/pii/0020019086900736 Sattolo's algorithm (1986)],Sattolo's algorithm,1986,https://www.sciencedirect.com/science/article/abs/pii/0020019086900736,,,,0.0,0,3,n: 3,O(n),n: number of elements,n,,,Word RAM,words,1,n: 1,O(1),Essentially in-situ,1.0,0.0,,1,??,0,,0,0,,0,0,,Generating random permutation of an input string.,,,,,,,,,,1000000.0,,,,,,,,,6,,,Numerical Analysis
300,34.0,Convex Optimization (Non-linear),1.0,ILP;MILPs,330.0,,0.0,1,1,"O(2^n*poly(n, m))? (previously O(n^3))",,,[https://www.cs.uleth.ca/~benkoczi/OR/read/cutting-stock-LP.pdf Gomory's cutting method (1953)],Gomory's cutting method,1953,https://www.cs.uleth.ca/~benkoczi/OR/read/cutting-stock-LP.pdf,2,1.0,http://www.math.wsu.edu/faculty/genz/364/lessons/l603.pdf,1.0,0,8,"n: 8,
m: 7","O(2^n*poly(n, m))? (previously O(n^3))","n: number of variables
m: number of constraints
L: length of input, in bits",n,,,Word/Real RAM,words,3,"n: 3,
m: 5",O(nm+m^2),"See simplex algorithm, but also O(m) variables and constraints are introduced",1.0,0.0,,0,,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Ralph_E._Gomory,Convex optimization is a subfield of mathematical optimization that studies the problem of minimizing convex functions over convex sets.,,,,,,,,,,1000000000.0,1,,1E+18,1,,1E+27,1,,3,,,Numerical Analysis
301,34.0,Convex Optimization (Non-linear),1.0,"General, Constrained optimization",331.0,,0.0,1,1,O(n^4),,,[https://link.springer.com/content/pdf/10.1007/BFb0120703.pdf Wolfe; Lemaréchal; Kiwiel (1964)],Wolfe; Lemaréchal; Kiwiel,1964,https://link.springer.com/content/pdf/10.1007/BFb0120703.pdf,,,,0.0,0,7,n: 7,O(n^4),"n: number of variables
m: number of constraints
L: length of input, in bits",n,,,Word RAM,words,3,"n: 3,
L: 3",O(n+L)??,"keeps track of current guess x^{(k)}, and computes bundle G^{(k)}, direction d^{(k)}, and scalar t^{(k)}?",1.0,0.0,,0,,0,,0,0,,0,0,,Convex optimization is a subfield of mathematical optimization that studies the problem of minimizing convex functions over convex sets.,,,,,,,,,,1000000000000.0,,,,,,,,,3,,,Numerical Analysis
302,34.0,Convex Optimization (Non-linear),1.0,"General, Constrained optimization",332.0,,0.0,1,1,O(n^2 logn),,,[https://www.sciencedirect.com/science/article/abs/pii/0041555380900610 Ellipsoid method (1971)],Ellipsoid method,1971,https://www.sciencedirect.com/science/article/abs/pii/0041555380900610,,,,1.0,0,5.01,n: 5.01,O(n^2 \log n),"n: number of variables
m: number of constraints
L: length of input, in bits",n,,,Word RAM,words,3,"n: 3,
m: 3,
L: 3",O(nmL),see orginal paper (noting that O(alpha*log(H*alpha)) = O(L)),0.0,1.0,,0,,0,,0,0,,0,0,https://en.wikipedia.org/wiki/Ellipsoid_method,Convex optimization is a subfield of mathematical optimization that studies the problem of minimizing convex functions over convex sets.,,,,,,,,,,9965784.285,100.3433319,0.2917956166,19931568569324,50171.66594,0.8244694033,2.98974E+19,33447777.3,1.618306015,3,,,Numerical Analysis
303,34.0,Convex Optimization (Non-linear),1.0,"General, Constrained optimization",333.0,,0.0,1,1,O(n^2 ),,,[https://www.springer.com/gp/book/9783642821202 Subgradient method (1981)],Subgradient method,1981,https://www.springer.com/gp/book/9783642821202,1,1.0,https://en.wikipedia.org/wiki/Subgradient_method,1.0,3->4,5,n: 5,O(n^2 ),"n: number of variables
m: number of constraints
L: length of input, in bits",n,,,Word/Real RAM,words,3,"n: 3,
L: 3",O(n+L)?,"keep track of current guess x^{(k)}, and needs to compute subgradient g^{(k)}",1.0,0.0,,0,,0,,0,0,,0,0,,Convex optimization is a subfield of mathematical optimization that studies the problem of minimizing convex functions over convex sets.,,,,,,,,,,1000000.0,1000,0.279802214,1000000000000,1000000,0.637893707,1E+18,1000000000,1.096179992,3,,,Numerical Analysis
304,34.0,Convex Optimization (Non-linear),1.0,Stochastic optimization,334.0,,0.0,1,1,O(n^2),,,[ Dual subgradients and the drift-plus-penalty method (1993)],Dual subgradients and the drift-plus-penalty method,1993,,,,,0.0,0,5,n: 5,O(n^2),"n: number of variables
m: number of constraints
V: weight parameter (and average queue size)
L: length of input, in bits",n,,,Word/Real RAM,words,3,"n: 3,
m: 3,
V: 3",O(Vmn)????,involves minimizing an expression with up to O(Vmn) terms per iteration?,1.0,0.0,,0,,0,,0,0,,0,0,,Convex optimization is a subfield of mathematical optimization that studies the problem of minimizing convex functions over convex sets.,,,,,,,,,,1000000.0,,,,,,,,,3,,,Numerical Analysis
305,35.0,Gröbner Bases,1.0,Gröbner Bases,335.0,,,1,1,d^{(2^{(n+o(1)))}},,,[https://dl.acm.org/doi/10.1145/1088216.1088219 Buchberger's algorithm (1976)],Buchberger's algorithm,1976,https://dl.acm.org/doi/10.1145/1088216.1088219,2,0.0,https://dl.acm.org/doi/pdf/10.1145/1088216.1088219,1.0,0,8,n: 8,d^{(2^{(n+o(1)})}),"n: number of variables in each polynomial
d: maximal total degree of the polynomials",n,,,Word RAM,words,8,"n: 8,
d: 7",d^{(2^{(n+o(1))})}??,"Output may contain that many elements. However, this bound seems very crude/loose",1.0,0.0,,0,,0,,0,0,,0,0,"EXPSPACE-hard reference: ""Complexity of Gröbner basis detection and border basis detection""","In mathematics, and more specifically in computer algebra, computational algebraic geometry, and computational commutative algebra, a Gröbner basis is a particular kind of generating set of an ideal in a polynomial ring K[x1, ..,xn] over a field K. ",,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,turns out this is EXPSPACE hard: https://www.sciencedirect.com/science/article/pii/S0304397512007505,,Numerical Analysis
306,35.0,Gröbner Bases,1.0,Gröbner Bases,336.0,,,1,1,"O(C(n+D_{reg}, D_{reg})^{\omega}) where omega is the exponent on matrix multiplication",,,[https://linkinghub.elsevier.com/retrieve/pii/S0022404999000055 Faugère F4 algorithm (1999)],Faugère F4 algorithm,1999,https://linkinghub.elsevier.com/retrieve/pii/S0022404999000055,1,1.0,https://reader.elsevier.com/reader/sd/pii/S0022404999000055?token=DC73BE34D9F12491D472CE3BBE70B5745448C6F5A27E99595808DA4B6E66531C37C9B7D23A7AFD7419D27DC7F06396F7,1.0,0,8,n: 8,"O(C(n+D_{reg}, D_{reg})^{\omega}) where omega is the exponent on matrix multiplication","n: number of variables in each polynomial
D_reg: smallest degree for which a nontrivial relation occurs",n,,,Word RAM,words,8,n: 8,"O(C(n+D_{reg}, D_{reg})^2)?","Seems to keep track of a square matrix (for monomials) of size $O(C(n+D_{reg}, D_{reg})^2$)",1.0,0.0,,0,,0,,0,0,,0,0,https://eprint.iacr.org/2021/051.pdf,"In mathematics, and more specifically in computer algebra, computational algebraic geometry, and computational commutative algebra, a Gröbner basis is a particular kind of generating set of an ideal in a polynomial ring K[x1, ..,xn] over a field K. ",,,"d:n
1:400",,,,,,,1000000000.0,Inf,,1E+18,Inf,,1E+27,Inf,,1,,,Numerical Analysis
307,35.0,Gröbner Bases,1.0,Gröbner Bases,337.0,,,1,1,"O(C(n+D_{reg}, D_{reg})^{\omega}) where omega is the exponent on matrix multiplication",,,[https://dl.acm.org/doi/10.1145/780506.780516 Faugère F5 algorithm (2002)],Faugère F5 algorithm,2002,https://dl.acm.org/doi/10.1145/780506.780516,,,,0.0,0,8,n: 8,"O(C(n+D_{reg}, D_{reg})^{\omega}) where omega is the exponent on matrix multiplication","n: number of variables in each polynomial
D_reg: smallest degree for which a nontrivial relation occurs",n,,,Word RAM,words,8,n: 8,"O(C(n+D_{reg}, D_{reg})^2)?","Seems to keep track of a square matrix (for monomials) of size $O(C(n+D_{reg}, D_{reg})^2$)",1.0,0.0,,0,,0,,0,0,,0,0,https://hal.inria.fr/hal-01064519/document,"In mathematics, and more specifically in computer algebra, computational algebraic geometry, and computational commutative algebra, a Gröbner basis is a particular kind of generating set of an ideal in a polynomial ring K[x1, ..,xn] over a field K. ",,,,,,,,,,,,,,,,,,,1,,,Numerical Analysis
308,36.0,Minimum value in each row of an implicitly-defined totally monotone matrix,1.0,,338.0,,,1,1,O(nm),,,[- Naive algorithm (1940)],Naive algorithm,1940,-,1,1.0,,1.0,0,3,"n: 3,
m: 3,
mn: 3",O(mn),"n, m: dimensions of matrix; assume m≥n
possibly uses a function f to define entries; assume evaluation of f takes time O(1)",mn,,,Word RAM,words,1,"n: 1,
mn: 1",$O(1)$,"Only needs to keep track of current minimum in current row - once done with a row, can send stored minimum to output and recycle space",1.0,0.0,,0,,0,,0,0,,0,0,,,,,,,,,,,,250000.0,1,,250000000000,1,,2.5E+17,1,,4,,,Combinatorics
309,36.0,Minimum value in each row of an implicitly-defined totally monotone matrix,1.0,,339.0,,,1,1,O(n(1+log(n/m))),,,[https://link.springer.com/article/10.1007/BF01840359 SMAWK algorithm (1987)],SMAWK algorithm,1987,https://link.springer.com/article/10.1007/BF01840359,0.25,0.0,https://link.springer.com/content/pdf/10.1007/BF01840359.pdf,1.0,4->6,2.51,"n: 4,
m: 1.5,
mn: 2.51",O(n(1+\log(n/m))),"n, m: dimensions of matrix; assume m≥n
possibly uses a function f to define entries; assume evaluation of f takes time O(1)",mn,,,Word RAM,words,2.5,"n: 3,
mn: 2.5",$O(n)$?,Need to keep track of which columns aren't pruned. Also uses $O(n)$ auxiliary space during prune-and-search?,1.0,0.0,,0,,0,,0,0,,0,0,,,,,,,,,,,,1000.0,250,0.1246567656,1000000,250000,0.3027161207,1000000000,250000000,0.5089664179,4,,,Combinatorics
